"Title","Phonics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","All","90","%","60"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","All","83","%","1818"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","All","84","%","381"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","All","92","%","194"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","All","89","%","295"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","All","84","%","499"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","All","89","%","364"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","All","91","%","1537"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","All","88","%","2312"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","All","92","%","180"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","All","92","%","215"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","All","90","%","2221"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","All","84","%","487"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","All","81","%","333"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","All","92","%","277"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","All","83","%","2071"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","All","89","%","38"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","All","84","%","178"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","All","85","%","203"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","All","!","%","*"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","All","88","%","1126"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","All","75","%","127"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","All","86","%","807"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","All","87","%","751"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","All","88","%","1254"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","All","85","%","1269"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","All","86","%","785"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","All","87","%","268"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","All","88","%","790"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","All","84","%","2076"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","All","88","%","1134"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","All","85","%","426"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","All","92","%","383"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","All","90","%","2304"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","All","86","%","2210"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","All","94","%","233"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","All","92","%","250"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","All","87","%","929"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","All","86","%","145"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","All","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","All","88","%","523"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","All","88","%","336"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","All","88","%","1546"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","All","86","%","1258"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","All","81","%","31"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","All","86","%","251"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","All","93","%","173"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","All","89","%","488"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","All","85","%","236"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","All","88","%","1074"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","All","90","%","257"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","All","88","%","166"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","All","88","%","441"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","All","84","%","182"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","All","81","%","328"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","All","89","%","333"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","All","88","%","145"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","All","91","%","92"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","All","89","%","374"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","All","92","%","203"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","All","91","%","352"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","All","85","%","1117"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","All","84","%","141"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","All","89","%","205"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","All","90","%","217"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","All","84","%","1120"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","All","84","%","831"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","All","86","%","275"
