"Title","Science attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83","%","508"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","202"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82","%","94"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","187"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81","%","196"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82","%","92"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85","%","207"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","20"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","145"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83","%","18"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","89","%","53"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","19"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","521"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","10"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","97"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81","%","21"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","13"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","51"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","97"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","80"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","15"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","16"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88","%","34"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","15"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","4"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","10"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","9"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","11"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","34"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","85"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","92","%","110"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81","%","21"
