"Title","EBacc entry by ethnicity and area"
"Location","England"
"Time period","2015 to 2016"
"Data source","Revised GCSE and equivalent results in England: 2015 to 2016"
"Source","https://ethnicity-facts-and-figures.herokuapp.com"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value"," Denominator ","Lower confidence interval","Upper confidence interval","Notes"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Kent","Local Authority","E10000016","All pupils","All pupils","67"," 64 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Medway","Local Authority","E06000035","All pupils","All pupils","73"," 11 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","47"," 15 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","42"," 26 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Portsmouth","Local Authority","E06000044","All pupils","All pupils","x"," 7 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Reading","Local Authority","E06000038","All pupils","All pupils","x"," 21 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Slough","Local Authority","E06000039","All pupils","All pupils","x"," 5 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Southampton","Local Authority","E06000045","All pupils","All pupils","x"," 9 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Surrey","Local Authority","E10000030","All pupils","All pupils","75"," 44 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","West Berkshire","Local Authority","E06000037","All pupils","All pupils","67"," 12 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","West Sussex","Local Authority","E10000032","All pupils","All pupils","50"," 12 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","63"," 8 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Wokingham","Local Authority","E06000041","All pupils","All pupils","x"," 10 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","x"," x ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bournemouth","Local Authority","E06000028","All pupils","All pupils","x"," 7 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","33"," 15 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Cornwall","Local Authority","E06000052","All pupils","All pupils","x"," x ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Devon","Local Authority","E10000008","All pupils","All pupils","77"," 13 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Dorset","Local Authority","E10000009","All pupils","All pupils","46"," 11 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","65"," 23 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","."," -   ","NA","NA","Not applicable"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","North Somerset","Local Authority","E06000024","All pupils","All pupils","x"," 6 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Plymouth","Local Authority","E06000026","All pupils","All pupils","62"," 13 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Poole","Local Authority","E06000029","All pupils","All pupils","x"," 5 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Somerset","Local Authority","E10000027","All pupils","All pupils","55"," 11 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","x"," 6 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Swindon","Local Authority","E06000030","All pupils","All pupils","40"," 10 ","NA","NA",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Torbay","Local Authority","E06000027","All pupils","All pupils","x"," 8 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Wiltshire","Local Authority","E06000054","All pupils","All pupils","x"," 6 ","NA","NA","Suppressed"
"Percentage entering the English Baccalaureate","2016","Academic year","White","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","38"," 373,168 ","NA","",""
"Percentage entering the English Baccalaureate","2016","Academic year","Mixed","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","42"," 18,628 ","NA","",""
"Percentage entering the English Baccalaureate","2016","Academic year","Asian","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","47"," 42,200 ","NA","",""
"Percentage entering the English Baccalaureate","2016","Academic year","Black","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","43"," 21,380 ","NA","",""
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","63"," 1,896 ","NA","",""
