"Title","Mathematics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-04"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","36"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","14"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85","%","20"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86","%","28"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","23"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","22"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","34"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84","%","49"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","17"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84","%","25"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88","%","48"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88","%","58"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","7"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85","%","27"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","91","%","34"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85","%","20"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","91","%","43"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","6"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88","%","26"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","21"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","8"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","14"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","16"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","7"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","12"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","All","All","All","All/Boys/Girls","75","%","5445"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","All","All","All","All/Boys/Girls","75","%","1317"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","All","All","All","All/Boys/Girls","74","%","2246"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","All","All","All","All/Boys/Girls","71","%","1184"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","All","All","All","All/Boys/Girls","65","%","1863"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","All","All","All","All/Boys/Girls","73","%","3126"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","All","All","All","All/Boys/Girls","75","%","2345"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","All","All","All","All/Boys/Girls","76","%","3297"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","All","All","All","All/Boys/Girls","75","%","1516"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","All","All","All","All/Boys/Girls","77","%","1670"
