"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Income","Geography_code","Geography_name","Geography_type","Age","Value","Numerator","Population estimate"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Asian","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","0.4","127","0.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black African","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","0.5","158","0.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black Caribbean","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","1","322","0.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Arab","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","0.2","71","0.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Chinese","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","0.1","36","0.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Other","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","1.1","359","0.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: English, Scottish, Welsh, Northern Irish, British","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","85.4","28340","85.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Gypsy, Irish Traveller","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","0.2","70","0.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Irish","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","0.6","184","0.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Other","ONS 2011 18+1","All Income Bands","E12000008","South East","Region","All Age Groups","3.4","1135","4.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Bangladeshi","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.2","63","0.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Indian","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.2","62","0.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Other","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.5","135","0.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Pakistani","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.3","68","0.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Black, African, Caribbean or Black British: African","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","1.4","377","0.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Black, African, Caribbean or Black British: Caribbean","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.7","196","0.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Black, African, Caribbean or Black British: Other","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.8","215","0.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: Other","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.5","135","0.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Asian","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.2","56","0.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black African","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.2","66","0.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black Caribbean","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.9","238","0.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Arab","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.2","45","0.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Chinese","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.1","19","0.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Other","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.9","236","0.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: English, Scottish, Welsh, Northern Irish, British","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","89.1","23562","91.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Gypsy, Irish Traveller","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.1","28","0.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Irish","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","0.4","109","0.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Other","ONS 2011 18+1","All Income Bands","E12000009","South West","Region","All Age Groups","3.2","842","3.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White","White & Other","All Income Bands","E06000001 ","Hartlepool","Local Authority","All Age Groups","97.8","1254","97.9"
