"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","71","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","100","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","!","%","56"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","!","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","87","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","88","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","!","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","!","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","!","%","22"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","88","%","42"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","!","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","100","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","!","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","91","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","!","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","88","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","100","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","100","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","!","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","!","%","24"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","!","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","93","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","100","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","88","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","!","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","!","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","!","%","35"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","100","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","100","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","88","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","100","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","100","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","!","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","100","%","7"
