"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","57","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","79","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","74","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","81","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","50","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","67","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","81","%","236"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","75","%","370"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","65","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","76","%","144"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","77","%","312"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","88","%","127"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","81","%","166"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","79","%","833"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","78","%","711"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","70","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","76","%","190"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","75","%","279"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","72","%","366"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","72","%","294"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","71","%","180"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","79","%","332"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","79","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","73","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","75","%","244"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","78","%","445"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","73","%","351"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","88","%","276"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","80","%","424"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","73","%","392"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","78","%","170"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","84","%","256"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","81","%","337"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","82","%","155"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","78","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","82","%","269"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","81","%","300"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","83","%","193"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","80","%","554"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","83","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","79","%","282"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","82","%","159"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","75","%","222"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","64","%","175"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","83","%","162"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","85","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","76","%","360"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","83","%","310"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","86","%","228"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","77","%","136"
