"Title","Reading attainments for children aged 7 to 11 (key stage 2)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/01/2017 (revised)"
"Measure","Year","Year_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Bristol, City of","E06000023","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","377"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Cornwall","E06000052","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","132"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Devon","E10000008","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","181"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Dorset","E10000009","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","122"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Gloucestershire","E10000013","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","306"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Isles of Scilly","E06000053","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","0"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","North Somerset","E06000024","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","64"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Plymouth","E06000026","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","84"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Poole","E06000029","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","45"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Somerset","E10000027","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","129"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","South Gloucestershire","E06000025","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","138"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Swindon","E06000030","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","135"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Torbay","E06000027","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","43"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Wiltshire","E06000054","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","148"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","County Durham","E06000047","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","40"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Darlington","E06000005","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","33"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Gateshead","E08000037","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","26"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Hartlepool","E06000001","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62","%","26"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Middlesbrough","E06000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56","%","192"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","336"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","North Tyneside","E08000022","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","45"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Northumberland","E06000057","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","36"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Redcar and Cleveland","E06000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","18"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","South Tyneside","E08000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","56"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Stockton-on-Tees","E06000004","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","115"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Sunderland","E08000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","107"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Blackburn with Darwen","E06000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","895"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Blackpool","E06000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","30"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Bolton","E08000001","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","793"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Bury","E08000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56","%","296"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Cheshire East","E06000049","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81","%","54"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Cheshire West and Chester","E06000050","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","37"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Cumbria","E10000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","41"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Halton","E06000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Knowsley","E08000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","35"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Lancashire","E10000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","1,493"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Liverpool","E08000012","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","168"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Manchester","E08000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","1,296"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Oldham","E08000004","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","50","%","1,095"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Rochdale","E08000005","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","55","%","692"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Salford","E08000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","78"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Sefton","E08000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","37"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","St. Helens","E08000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","50","%","20"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Stockport","E08000007","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62","%","195"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Tameside","E08000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","290"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Trafford","E08000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","372"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Warrington","E06000007","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","68"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Wigan","E08000010","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62","%","34"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North West","Wirral","E08000015","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","90"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","11"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","54","%","3,122"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","411"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","49","%","92"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83","%","18"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","45"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","55","%","1,400"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56","%","1,010"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","16"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","58","%","77"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","63"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","244"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56","%","705"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","49","%","140"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","Yorkshire and The Humber","York","E06000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","29"
