"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","42","%","24"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","71","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","74","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","78","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","24","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","67","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","67","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","80","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","71","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","75","%","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","56","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","57","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","67","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","56","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","65","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","!","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","63","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","50","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","75","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","63","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","56","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","69","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","58","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","53","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","76","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","67","%","9"
