"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","71","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","89","%","64"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","100","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","!","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","87","%","23"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","55","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","86","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","86","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","!","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","79","%","233"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","81","%","745"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","75","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","74","%","385"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","71","%","173"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","70","%","267"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","80","%","327"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","80","%","118"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","85","%","104"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","76","%","140"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","80","%","929"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","76","%","458"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","74","%","205"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","77","%","363"
