"Title","Writing attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/1/17"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Tower Hamlets","E09000030","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","2069"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Wandsworth","E09000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","443"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Westminster","E09000033","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","228"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Barking and Dagenham","E09000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","758"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Barnet","E09000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","414"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Bexley","E09000004","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","90","%","211"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Brent","E09000005","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","1120"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Bromley","E09000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84","%","189"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Croydon","E09000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","805"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Ealing","E09000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","1216"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Enfield","E09000010","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81","%","366"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86","%","273"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","1452"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","201"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","1158"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82","%","1065"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","305"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","499"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","2117"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","180"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","412"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","859"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82","%","108"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","98"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","871"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","121"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","482"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","625"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","149"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","486"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","440"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","154"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","349"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","1110"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","372"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","841"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83","%","75"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","443"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","246"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","259"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","29"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","60"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","372"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","27"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","60"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","43"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","191"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83","%","29"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","25"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","43"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","64"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","104"
